"lat","lon","year","month","fleet","catch","hooks"
5,-110,2013,11,"BLZ",64,24000
0,-105,2013,11,"BLZ",37,21000
-25,-90,2013,11,"BLZ",789,2450
5,-85,2013,11,"BLZ",5,13500
5,-110,2014,11,"BLZ",17,24000
10,-110,2014,11,"BLZ",56,92700
5,-105,2014,11,"BLZ",12,18400
10,-105,2014,11,"BLZ",17,7200
5,-110,2015,11,"BLZ",3,42000
10,-110,2015,11,"BLZ",0,27600
10,-110,2016,11,"BLZ",9,195600
10,-105,2016,11,"BLZ",8,8400
10,-110,2017,11,"BLZ",156,84000
10,-105,2017,11,"BLZ",0,9600
-25,-95,2019,11,"BLZ",314,22800
-25,-95,2020,11,"BLZ",556,28880
0,-120,2009,12,"BLZ",2,36000
0,-110,2009,12,"BLZ",106,26700
5,-110,2009,12,"BLZ",2,3600
10,-110,2009,12,"BLZ",0,16800
0,-105,2009,12,"BLZ",31,49050
5,-105,2009,12,"BLZ",6,46800
5,-100,2009,12,"BLZ",0,15000
10,-100,2009,12,"BLZ",29,33000
10,-95,2009,12,"BLZ",6,31500
5,-90,2009,12,"BLZ",5,10500
10,-90,2009,12,"BLZ",0,12600
5,-120,2010,12,"BLZ",51,17050
10,-115,2010,12,"BLZ",22,28800
10,-110,2010,12,"BLZ",53,19500
15,-110,2010,12,"BLZ",28,18000
5,-105,2010,12,"BLZ",31,20250
10,-105,2010,12,"BLZ",78,63450
10,-100,2010,12,"BLZ",7,21600
5,-90,2010,12,"BLZ",52,18000
10,-90,2010,12,"BLZ",19,16200
-10,-120,2011,12,"BLZ",26,31500
0,-120,2011,12,"BLZ",6,12000
0,-115,2011,12,"BLZ",4,16500
0,-105,2011,12,"BLZ",244,31500
5,-105,2011,12,"BLZ",37,27900
0,-100,2011,12,"BLZ",109,3000
0,-95,2011,12,"BLZ",7,22500
-5,-90,2011,12,"BLZ",11,1800
0,-90,2011,12,"BLZ",61,12490
5,-90,2011,12,"BLZ",3,22500
10,-90,2011,12,"BLZ",13,10200
0,-115,2012,12,"BLZ",111,55800
5,-115,2012,12,"BLZ",22,93000
5,-110,2012,12,"BLZ",369,55800
0,-100,2012,12,"BLZ",245,86850
5,-95,2012,12,"BLZ",0,36000
5,-90,2012,12,"BLZ",0,37500
-15,-135,2013,12,"BLZ",45,2400
10,-110,2013,12,"BLZ",0,46500
5,-105,2013,12,"BLZ",0,41850
10,-105,2013,12,"BLZ",66,115350
0,-100,2013,12,"BLZ",130,46500
5,-100,2013,12,"BLZ",26,19500
-20,-95,2013,12,"BLZ",566,56000
10,-90,2013,12,"BLZ",10,8100
10,-110,2014,12,"BLZ",31,9600
5,-105,2014,12,"BLZ",21,25300
10,-105,2014,12,"BLZ",165,111500
10,-110,2015,12,"BLZ",15,237600
10,-105,2015,12,"BLZ",2,16800
5,-110,2016,12,"BLZ",15,16800
10,-110,2016,12,"BLZ",22,120000
10,-110,2017,12,"BLZ",3,72000
5,-105,2017,12,"BLZ",163,28800
10,-105,2017,12,"BLZ",1,13200
-25,-105,2019,12,"BLZ",52,6000
-20,-105,2020,12,"BLZ",52,7200
-10,-150,2001,1,"CHN",0,90000
-10,-145,2001,1,"CHN",0,88000
-40,-135,2001,1,"CHN",0,18000
-5,-150,2002,1,"CHN",0,173600
-5,-145,2002,1,"CHN",0,255000
-5,-140,2002,1,"CHN",0,170900
-15,-135,2002,1,"CHN",0,260400
-5,-135,2002,1,"CHN",0,336200
5,-135,2002,1,"CHN",0,86800
-20,-130,2002,1,"CHN",0,155100
-10,-130,2002,1,"CHN",0,405600
-5,-130,2002,1,"CHN",0,309100
0,-130,2002,1,"CHN",0,64400
-20,-125,2002,1,"CHN",0,165900
0,-125,2002,1,"CHN",0,219500
-10,-120,2002,1,"CHN",0,334800
0,-120,2002,1,"CHN",0,78300
-5,-115,2002,1,"CHN",0,93000
-10,-110,2002,1,"CHN",0,64800
-15,-105,2002,1,"CHN",0,93000
-10,-150,2003,1,"CHN",0,95200
-15,-145,2003,1,"CHN",0,83700
-10,-145,2003,1,"CHN",0,1038010
-5,-145,2003,1,"CHN",0,742000
-15,-140,2003,1,"CHN",0,272100
-10,-140,2003,1,"CHN",0,173800
10,-140,2003,1,"CHN",0,223200
-10,-135,2003,1,"CHN",0,220200
-10,-130,2003,1,"CHN",0,102000
-10,-125,2003,1,"CHN",0,356500
-15,-120,2003,1,"CHN",0,78300
-15,-115,2003,1,"CHN",0,93000
-10,-115,2003,1,"CHN",0,86800
5,-150,2004,1,"CHN",0,70686
-10,-145,2004,1,"CHN",0,235394
-5,-145,2004,1,"CHN",0,539308
5,-145,2004,1,"CHN",0,272272
5,-140,2004,1,"CHN",0,58076
10,-140,2004,1,"CHN",0,192500
15,-140,2004,1,"CHN",0,137799
-15,-135,2004,1,"CHN",0,31185
-5,-135,2004,1,"CHN",0,29414
-10,-130,2004,1,"CHN",0,197197
-15,-125,2004,1,"CHN",0,354808
-15,-120,2004,1,"CHN",0,75460
-15,-115,2004,1,"CHN",0,54262
-15,-110,2004,1,"CHN",0,62539
-15,-105,2004,1,"CHN",0,51368
10,-150,2005,1,"CHN",0,108000
-10,-140,2005,1,"CHN",0,61200
-15,-135,2005,1,"CHN",0,380800
-10,-135,2005,1,"CHN",0,282200
-15,-120,2005,1,"CHN",0,225580
-15,-115,2005,1,"CHN",0,375598
-15,-110,2005,1,"CHN",0,60760
-10,-150,2007,1,"CHN",0,64423
-5,-150,2007,1,"CHN",0,72800
-10,-135,2007,1,"CHN",0,245700
-15,-130,2007,1,"CHN",0,288000
-10,-130,2007,1,"CHN",0,396200
15,-130,2007,1,"CHN",0,201600
-10,-125,2007,1,"CHN",0,75600
-15,-115,2007,1,"CHN",0,81200
-5,-150,2008,1,"CHN",103,85500
-15,-135,2008,1,"CHN",605,272800
-10,-135,2008,1,"CHN",422,457700
-10,-115,2008,1,"CHN",43,67200
-10,-145,2009,1,"CHN",34,83122
-5,-145,2009,1,"CHN",74,93000
-15,-140,2009,1,"CHN",48,82600
-10,-140,2009,1,"CHN",64,94320
-5,-140,2009,1,"CHN",59,90000
-15,-135,2009,1,"CHN",63,75000
-10,-135,2009,1,"CHN",79,84000
-5,-135,2009,1,"CHN",89,84000
-10,-115,2009,1,"CHN",61,87000
-10,-150,2010,1,"CHN",166,204000
-5,-150,2010,1,"CHN",79,98600
-10,-140,2010,1,"CHN",346,156000
-5,-140,2010,1,"CHN",1178,531200
-10,-135,2010,1,"CHN",98,75600
-5,-135,2010,1,"CHN",1009,327000
0,-135,2010,1,"CHN",174,70000
-15,-130,2010,1,"CHN",36,87000
-15,-125,2010,1,"CHN",60,87000
-10,-150,2011,1,"CHN",242,574020
-10,-145,2011,1,"CHN",67,99200
5,-145,2011,1,"CHN",168,126880
-10,-140,2011,1,"CHN",807,612345
5,-140,2011,1,"CHN",196,276500
-15,-135,2011,1,"CHN",287,309500
-10,-135,2011,1,"CHN",674,869295
5,-135,2011,1,"CHN",149,130000
-15,-130,2011,1,"CHN",120,119100
5,-130,2011,1,"CHN",86,78000
-15,-115,2011,1,"CHN",90,62400
-15,-150,2012,1,"CHN",22,56877
-10,-150,2012,1,"CHN",312,333257
-5,-150,2012,1,"CHN",15,29089
0,-150,2012,1,"CHN",7,21776
5,-150,2012,1,"CHN",0,68737
10,-150,2012,1,"CHN",0,65205
-15,-145,2012,1,"CHN",9,9977
-10,-145,2012,1,"CHN",155,174132
-5,-145,2012,1,"CHN",32,44509
0,-145,2012,1,"CHN",6,18489
5,-145,2012,1,"CHN",0,193655
10,-145,2012,1,"CHN",0,181877
-15,-140,2012,1,"CHN",13,15470
-10,-140,2012,1,"CHN",470,340052
-5,-140,2012,1,"CHN",341,204285
5,-140,2012,1,"CHN",0,328605
10,-140,2012,1,"CHN",0,228934
-20,-135,2012,1,"CHN",3,8046
-15,-135,2012,1,"CHN",302,580233
-10,-135,2012,1,"CHN",718,734394
-5,-135,2012,1,"CHN",141,99183
5,-135,2012,1,"CHN",0,215261
10,-135,2012,1,"CHN",0,252926
-25,-130,2012,1,"CHN",19,129717
-20,-130,2012,1,"CHN",7,47796
-15,-130,2012,1,"CHN",105,180232
-10,-130,2012,1,"CHN",16,33072
-25,-125,2012,1,"CHN",3,18398
-20,-125,2012,1,"CHN",2,15790
-15,-125,2012,1,"CHN",12,32053
-10,-125,2012,1,"CHN",6,17338
20,-125,2012,1,"CHN",11,17200
-15,-120,2012,1,"CHN",21,20855
-10,-120,2012,1,"CHN",1,1323
-15,-115,2012,1,"CHN",55,55367
-10,-115,2012,1,"CHN",4,3511
-15,-110,2012,1,"CHN",3,2768
-30,-150,2013,1,"CHN",62,43860
-20,-150,2013,1,"CHN",4,80800
-10,-150,2013,1,"CHN",227,331880
-5,-150,2013,1,"CHN",254,279250
-10,-145,2013,1,"CHN",21,105400
10,-145,2013,1,"CHN",0,263200
-5,-140,2013,1,"CHN",383,162400
10,-140,2013,1,"CHN",0,1016400
-20,-135,2013,1,"CHN",14,470500
-15,-135,2013,1,"CHN",22,357700
-10,-135,2013,1,"CHN",1426,1345290
-5,-135,2013,1,"CHN",802,321190
10,-135,2013,1,"CHN",0,336000
-20,-130,2013,1,"CHN",206,1128500
-15,-150,2014,1,"CHN",48,100960
-10,-150,2014,1,"CHN",699,731108
-5,-150,2014,1,"CHN",240,329461
-10,-145,2014,1,"CHN",17,73005
-20,-140,2014,1,"CHN",3,81446
-10,-140,2014,1,"CHN",487,452336
-5,-140,2014,1,"CHN",382,154780
0,-140,2014,1,"CHN",203,54500
5,-140,2014,1,"CHN",0,159600
-20,-135,2014,1,"CHN",188,791164
-15,-135,2014,1,"CHN",3,157956
-10,-135,2014,1,"CHN",303,169901
-20,-130,2014,1,"CHN",22,724900
-15,-130,2014,1,"CHN",90,42000
-25,-125,2014,1,"CHN",26,112000
-20,-125,2014,1,"CHN",141,1188500
-20,-120,2014,1,"CHN",105,303900
-20,-115,2014,1,"CHN",318,1490100
-25,-110,2014,1,"CHN",17,73600
-20,-110,2014,1,"CHN",144,898860
-15,-110,2014,1,"CHN",24,102300
-20,-105,2014,1,"CHN",30,102300
-15,-150,2015,1,"CHN",8,6238
-10,-150,2015,1,"CHN",264,143199
-5,-150,2015,1,"CHN",438,607776
0,-150,2015,1,"CHN",190,110399
5,-150,2015,1,"CHN",103,145561
10,-150,2015,1,"CHN",0,12561
-15,-145,2015,1,"CHN",18,12038
-10,-145,2015,1,"CHN",123,57736
-5,-145,2015,1,"CHN",457,240787
0,-145,2015,1,"CHN",275,151156
5,-145,2015,1,"CHN",43,138398
10,-145,2015,1,"CHN",0,33565
-15,-140,2015,1,"CHN",10,3917
-10,-140,2015,1,"CHN",189,312267
-5,-140,2015,1,"CHN",836,885035
0,-140,2015,1,"CHN",114,70749
5,-140,2015,1,"CHN",12,241583
10,-140,2015,1,"CHN",0,56546
-20,-135,2015,1,"CHN",66,764138
-15,-135,2015,1,"CHN",18,11588
-10,-135,2015,1,"CHN",323,151290
-5,-135,2015,1,"CHN",304,193776
0,-135,2015,1,"CHN",32,19554
5,-135,2015,1,"CHN",0,227433
10,-135,2015,1,"CHN",0,54026
-25,-130,2015,1,"CHN",4,46626
-20,-130,2015,1,"CHN",136,1407444
-15,-130,2015,1,"CHN",72,158947
-10,-130,2015,1,"CHN",21,23856
-5,-130,2015,1,"CHN",24,11869
0,-130,2015,1,"CHN",14,6767
5,-130,2015,1,"CHN",0,305158
10,-130,2015,1,"CHN",0,24458
-25,-125,2015,1,"CHN",27,190083
-20,-125,2015,1,"CHN",322,1557598
-15,-125,2015,1,"CHN",36,128426
-5,-125,2015,1,"CHN",12,6090
0,-125,2015,1,"CHN",8,4060
5,-125,2015,1,"CHN",0,36344
10,-125,2015,1,"CHN",0,9750
-25,-120,2015,1,"CHN",44,225090
-20,-120,2015,1,"CHN",226,1228740
-15,-120,2015,1,"CHN",3,76000
-25,-115,2015,1,"CHN",15,84959
-20,-115,2015,1,"CHN",70,337697
-15,-115,2015,1,"CHN",21,76000
-20,-150,2016,1,"CHN",70,105736
-15,-150,2016,1,"CHN",84,140905
-10,-150,2016,1,"CHN",152,104870
-5,-150,2016,1,"CHN",24,13800
-15,-145,2016,1,"CHN",22,20800
-10,-145,2016,1,"CHN",34,18800
-5,-145,2016,1,"CHN",20,13750
0,-145,2016,1,"CHN",8,5500
-15,-140,2016,1,"CHN",3,3600
-10,-140,2016,1,"CHN",26,13960
-5,-140,2016,1,"CHN",247,127350
-25,-135,2016,1,"CHN",4,3000
-20,-135,2016,1,"CHN",24,385100
-15,-135,2016,1,"CHN",147,142020
-10,-135,2016,1,"CHN",164,37300
-5,-135,2016,1,"CHN",1085,405000
0,-135,2016,1,"CHN",4,3600
5,-135,2016,1,"CHN",80,81900
10,-135,2016,1,"CHN",17,13800
-25,-130,2016,1,"CHN",28,72900
-20,-130,2016,1,"CHN",53,365175
-15,-130,2016,1,"CHN",88,100400
-10,-130,2016,1,"CHN",48,48700
-5,-130,2016,1,"CHN",655,230400
5,-130,2016,1,"CHN",141,120200
10,-130,2016,1,"CHN",24,18400
-25,-125,2016,1,"CHN",40,361615
-20,-125,2016,1,"CHN",112,579705
-5,-125,2016,1,"CHN",33,10900
5,-125,2016,1,"CHN",74,64800
10,-125,2016,1,"CHN",120,98900
-25,-120,2016,1,"CHN",69,240573
-20,-120,2016,1,"CHN",226,805023
-15,-120,2016,1,"CHN",1,2500
5,-120,2016,1,"CHN",0,17500
10,-120,2016,1,"CHN",7,14600
-25,-115,2016,1,"CHN",75,434300
-20,-115,2016,1,"CHN",135,671613
-15,-115,2016,1,"CHN",9,8400
-25,-110,2016,1,"CHN",6,22600
-20,-110,2016,1,"CHN",61,245800
-25,-105,2016,1,"CHN",13,55400
-20,-105,2016,1,"CHN",3,14500
-20,-100,2016,1,"CHN",2,10500
-15,-100,2016,1,"CHN",3,10500
-5,-150,2017,1,"CHN",183,131200
0,-150,2017,1,"CHN",6,16800
-15,-140,2017,1,"CHN",306,893600
-5,-140,2017,1,"CHN",103,74250
-35,-135,2017,1,"CHN",11,24000
-20,-135,2017,1,"CHN",162,523300
-15,-135,2017,1,"CHN",173,1098556
-10,-135,2017,1,"CHN",117,78300
-5,-135,2017,1,"CHN",179,139100
5,-135,2017,1,"CHN",202,199000
10,-135,2017,1,"CHN",0,66500
-20,-130,2017,1,"CHN",36,521500
-15,-130,2017,1,"CHN",144,277260
-5,-130,2017,1,"CHN",81,82500
5,-130,2017,1,"CHN",48,75600
-20,-125,2017,1,"CHN",57,546418
-15,-125,2017,1,"CHN",649,260000
-20,-120,2017,1,"CHN",431,995200
-15,-120,2017,1,"CHN",161,272609
-20,-115,2017,1,"CHN",179,666000
-20,-110,2017,1,"CHN",6,112000
-10,-150,2018,1,"CHN",1918,749967
-5,-150,2018,1,"CHN",503,687738
0,-150,2018,1,"CHN",187,133886
5,-150,2018,1,"CHN",4,10209
-10,-145,2018,1,"CHN",45,16845
-5,-145,2018,1,"CHN",202,107692
0,-145,2018,1,"CHN",51,33876
5,-145,2018,1,"CHN",62,31323
10,-145,2018,1,"CHN",82,31442
-20,-140,2018,1,"CHN",1,3246
-15,-140,2018,1,"CHN",1,2070
-10,-140,2018,1,"CHN",23,10265
-5,-140,2018,1,"CHN",194,91136
0,-140,2018,1,"CHN",22,17402
5,-140,2018,1,"CHN",65,31495
10,-140,2018,1,"CHN",88,33687
-20,-135,2018,1,"CHN",56,354037
-15,-135,2018,1,"CHN",88,120811
-10,-135,2018,1,"CHN",113,51323
-5,-135,2018,1,"CHN",73,23621
0,-135,2018,1,"CHN",4,3480
5,-135,2018,1,"CHN",52,22486
10,-135,2018,1,"CHN",88,33687
-25,-130,2018,1,"CHN",1,4382
-20,-130,2018,1,"CHN",74,147289
-15,-130,2018,1,"CHN",65,69029
-10,-130,2018,1,"CHN",48,13880
-5,-130,2018,1,"CHN",28,8344
0,-130,2018,1,"CHN",0,2690
5,-130,2018,1,"CHN",45,20844
10,-130,2018,1,"CHN",88,82609
-25,-125,2018,1,"CHN",11,30041
-20,-125,2018,1,"CHN",116,361486
-15,-125,2018,1,"CHN",10,20885
0,-125,2018,1,"CHN",78,152060
5,-125,2018,1,"CHN",77,138695
10,-125,2018,1,"CHN",81,73418
-25,-120,2018,1,"CHN",28,87979
-20,-120,2018,1,"CHN",85,303521
0,-120,2018,1,"CHN",0,5940
5,-120,2018,1,"CHN",4,5940
10,-120,2018,1,"CHN",84,336817
-25,-115,2018,1,"CHN",60,217578
-20,-115,2018,1,"CHN",83,402874
0,-115,2018,1,"CHN",0,5940
5,-115,2018,1,"CHN",0,5940
10,-115,2018,1,"CHN",0,26730
-25,-110,2018,1,"CHN",47,190201
-20,-110,2018,1,"CHN",92,401102
0,-110,2018,1,"CHN",0,5940
5,-110,2018,1,"CHN",4,5940
-25,-105,2018,1,"CHN",57,226717
-20,-105,2018,1,"CHN",59,239605
0,-105,2018,1,"CHN",0,5940
5,-105,2018,1,"CHN",4,5940
-25,-100,2018,1,"CHN",10,24446
-20,-100,2018,1,"CHN",1,2093
-25,-95,2018,1,"CHN",7,16193
-20,-150,2019,1,"CHN",0,22909
-15,-150,2019,1,"CHN",42,93343
-10,-150,2019,1,"CHN",437,630692
-5,-150,2019,1,"CHN",8,34234
5,-150,2019,1,"CHN",5,8565
-20,-145,2019,1,"CHN",0,15273
-15,-145,2019,1,"CHN",1,17319
-10,-145,2019,1,"CHN",6,7857
0,-145,2019,1,"CHN",0,4650
-20,-140,2019,1,"CHN",0,22909
-15,-140,2019,1,"CHN",1,26600
-10,-140,2019,1,"CHN",99,78888
-5,-140,2019,1,"CHN",87,135117
0,-140,2019,1,"CHN",13,22882
5,-140,2019,1,"CHN",16,23523
10,-140,2019,1,"CHN",6,9409
-25,-135,2019,1,"CHN",0,2850
-20,-135,2019,1,"CHN",121,1125853
-15,-135,2019,1,"CHN",21,171382
-10,-135,2019,1,"CHN",258,162170
-5,-135,2019,1,"CHN",87,133150
0,-135,2019,1,"CHN",23,40707
5,-135,2019,1,"CHN",16,23523
10,-135,2019,1,"CHN",6,9409
-15,-130,2019,1,"CHN",10,33020
-10,-130,2019,1,"CHN",196,279999
-5,-130,2019,1,"CHN",175,267385
0,-130,2019,1,"CHN",60,131226
5,-130,2019,1,"CHN",20,75561
10,-130,2019,1,"CHN",6,9409
-15,-125,2019,1,"CHN",15,114388
-10,-125,2019,1,"CHN",125,297997
-5,-125,2019,1,"CHN",278,628580
0,-125,2019,1,"CHN",213,433879
5,-125,2019,1,"CHN",17,48853
10,-125,2019,1,"CHN",43,85027
-25,-120,2019,1,"CHN",5,56067
-20,-120,2019,1,"CHN",11,121955
-15,-120,2019,1,"CHN",86,541218
-10,-120,2019,1,"CHN",197,449722
-5,-120,2019,1,"CHN",97,526137
0,-120,2019,1,"CHN",26,98512
5,-120,2019,1,"CHN",23,67439
10,-120,2019,1,"CHN",93,201517
-20,-115,2019,1,"CHN",4,46565
-10,-115,2019,1,"CHN",78,133680
-5,-115,2019,1,"CHN",14,471453
0,-115,2019,1,"CHN",3,84640
5,-115,2019,1,"CHN",8,48454
10,-115,2019,1,"CHN",54,115522
-10,-110,2019,1,"CHN",29,49250
-5,-110,2019,1,"CHN",8,273760
0,-110,2019,1,"CHN",2,43099
5,-110,2019,1,"CHN",9,35428
10,-110,2019,1,"CHN",17,36855
-5,-105,2019,1,"CHN",0,24173
5,-105,2019,1,"CHN",32,84615
10,-105,2019,1,"CHN",170,340470
10,-100,2019,1,"CHN",9,13950
-10,-150,2020,1,"CHN",51,55865
-5,-150,2020,1,"CHN",641,369626
0,-150,2020,1,"CHN",47,28138
5,-150,2020,1,"CHN",42,18969
-15,-145,2020,1,"CHN",3,8882
-10,-145,2020,1,"CHN",41,50502
-5,-145,2020,1,"CHN",85,45547
0,-145,2020,1,"CHN",52,23727
5,-145,2020,1,"CHN",14,6583
-15,-140,2020,1,"CHN",1,4850
0,-140,2020,1,"CHN",39,16037
5,-140,2020,1,"CHN",13,4727
-20,-135,2020,1,"CHN",40,487725
-15,-135,2020,1,"CHN",2,18614
5,-135,2020,1,"CHN",59,24056
-20,-130,2020,1,"CHN",101,356845
-15,-130,2020,1,"CHN",8,22839
-10,-130,2020,1,"CHN",90,42610
-5,-130,2020,1,"CHN",9,5442
0,-130,2020,1,"CHN",30,13323
-25,-125,2020,1,"CHN",1,2650
-20,-125,2020,1,"CHN",212,556752
-15,-125,2020,1,"CHN",2,5630
-10,-125,2020,1,"CHN",60,29411
-5,-125,2020,1,"CHN",73,40222
0,-125,2020,1,"CHN",776,345072
5,-125,2020,1,"CHN",110,81861
-25,-120,2020,1,"CHN",35,118831
-20,-120,2020,1,"CHN",91,348685
-10,-120,2020,1,"CHN",4,2721
-5,-120,2020,1,"CHN",358,173039
0,-120,2020,1,"CHN",202,96367
5,-120,2020,1,"CHN",99,75851
10,-120,2020,1,"CHN",0,6025
-25,-115,2020,1,"CHN",24,85159
-20,-115,2020,1,"CHN",206,871751
-5,-115,2020,1,"CHN",58,30423
0,-115,2020,1,"CHN",143,64786
5,-115,2020,1,"CHN",0,6078
10,-115,2020,1,"CHN",0,2046
-25,-110,2020,1,"CHN",18,81271
-20,-110,2020,1,"CHN",205,891085
-5,-110,2020,1,"CHN",105,49584
0,-110,2020,1,"CHN",104,44947
-25,-105,2020,1,"CHN",16,53903
-20,-105,2020,1,"CHN",93,193750
-5,-105,2020,1,"CHN",69,29945
0,-105,2020,1,"CHN",297,124324
-25,-100,2020,1,"CHN",1,6167
-20,-100,2020,1,"CHN",51,111576
-5,-100,2020,1,"CHN",23,10851
0,-100,2020,1,"CHN",12,5111
-10,-150,2001,2,"CHN",0,90000
-10,-145,2001,2,"CHN",0,88000
-5,-145,2001,2,"CHN",0,144000
-10,-140,2001,2,"CHN",0,58500
-35,-135,2001,2,"CHN",0,18000
-5,-145,2002,2,"CHN",0,78300
0,-145,2002,2,"CHN",0,156800
25,-145,2002,2,"CHN",0,78400
-15,-140,2002,2,"CHN",0,84000
-10,-140,2002,2,"CHN",0,156800
-5,-140,2002,2,"CHN",0,153700
0,-140,2002,2,"CHN",0,443300
-10,-135,2002,2,"CHN",0,162400
-5,-135,2002,2,"CHN",0,941420
0,-135,2002,2,"CHN",0,78400
-5,-130,2002,2,"CHN",0,81200
0,-130,2002,2,"CHN",0,84000
5,-130,2002,2,"CHN",0,84000
0,-125,2002,2,"CHN",0,78400
-10,-120,2002,2,"CHN",0,302400
-15,-115,2002,2,"CHN",0,54000
-20,-105,2002,2,"CHN",0,78400
-10,-150,2003,2,"CHN",0,178600
10,-150,2003,2,"CHN",0,208600
-15,-145,2003,2,"CHN",0,75600
-10,-145,2003,2,"CHN",0,614016
-5,-145,2003,2,"CHN",0,790900
-15,-140,2003,2,"CHN",0,670900
-5,-140,2003,2,"CHN",0,78400
10,-140,2003,2,"CHN",0,201600
-10,-135,2003,2,"CHN",0,78400
5,-135,2003,2,"CHN",0,16800
-10,-125,2003,2,"CHN",0,234900
-15,-115,2003,2,"CHN",0,84000
-5,-145,2004,2,"CHN",0,69223
0,-145,2004,2,"CHN",0,113575
-20,-140,2004,2,"CHN",0,84084
-10,-140,2004,2,"CHN",0,86202
10,-140,2004,2,"CHN",0,364441
-5,-135,2004,2,"CHN",0,115038
-15,-130,2004,2,"CHN",0,56133
-15,-125,2004,2,"CHN",0,174636
-5,-125,2004,2,"CHN",0,97759
-15,-120,2004,2,"CHN",0,110187
-15,-115,2004,2,"CHN",0,54262
-15,-105,2004,2,"CHN",0,111672
-10,-140,2005,2,"CHN",0,35000
-15,-135,2005,2,"CHN",0,75400
-10,-135,2005,2,"CHN",0,310000
-5,-135,2005,2,"CHN",0,183600
30,-135,2005,2,"CHN",0,100800
-15,-120,2005,2,"CHN",0,156000
30,-120,2005,2,"CHN",0,117600
-15,-115,2005,2,"CHN",0,287200
-10,-150,2007,2,"CHN",0,72800
-5,-150,2007,2,"CHN",0,56700
20,-150,2007,2,"CHN",0,111600
-10,-145,2007,2,"CHN",0,165600
-10,-140,2007,2,"CHN",0,419600
-15,-135,2007,2,"CHN",0,64800
-10,-135,2007,2,"CHN",0,242640
-10,-130,2007,2,"CHN",0,75600
-15,-115,2007,2,"CHN",0,70000
-5,-140,2008,2,"CHN",109,93600
-15,-135,2008,2,"CHN",56,78400
-10,-135,2008,2,"CHN",801,621600
-10,-150,2009,2,"CHN",96,69828
-10,-145,2009,2,"CHN",169,84000
-5,-145,2009,2,"CHN",96,84000
-15,-140,2009,2,"CHN",35,47600
-10,-140,2009,2,"CHN",127,75000
-5,-140,2009,2,"CHN",72,84000
-10,-135,2009,2,"CHN",140,84000
-5,-135,2009,2,"CHN",59,81000
-10,-120,2009,2,"CHN",82,78000
-10,-115,2009,2,"CHN",43,69000
-10,-110,2009,2,"CHN",87,67100
-15,-140,2010,2,"CHN",74,63580
-10,-135,2010,2,"CHN",546,302800
-5,-135,2010,2,"CHN",71,128800
-10,-130,2010,2,"CHN",48,142800
-15,-115,2010,2,"CHN",157,87000
-10,-150,2011,2,"CHN",80,217840
-5,-150,2011,2,"CHN",118,69600
0,-150,2011,2,"CHN",88,68580
-10,-145,2011,2,"CHN",17,60000
-5,-145,2011,2,"CHN",151,209528
5,-145,2011,2,"CHN",217,153600
-15,-140,2011,2,"CHN",304,141000
-10,-140,2011,2,"CHN",113,63000
-5,-140,2011,2,"CHN",314,211760
-15,-135,2011,2,"CHN",202,417860
-10,-135,2011,2,"CHN",205,448800
-5,-135,2011,2,"CHN",25,60000
5,-135,2011,2,"CHN",226,191880
5,-130,2011,2,"CHN",74,65000
-10,-110,2011,2,"CHN",23,15000
-15,-150,2012,2,"CHN",1,2672
-10,-150,2012,2,"CHN",304,336900
-5,-150,2012,2,"CHN",429,357454
0,-150,2012,2,"CHN",23,10270
5,-150,2012,2,"CHN",0,64171
10,-150,2012,2,"CHN",0,63640
-15,-145,2012,2,"CHN",4,5612
-10,-145,2012,2,"CHN",204,191328
-5,-145,2012,2,"CHN",161,145100
5,-145,2012,2,"CHN",0,187755
10,-145,2012,2,"CHN",0,186779
-15,-140,2012,2,"CHN",4,5612
-10,-140,2012,2,"CHN",520,363045
-5,-140,2012,2,"CHN",379,225633
5,-140,2012,2,"CHN",0,248216
10,-140,2012,2,"CHN",0,194685
-15,-135,2012,2,"CHN",45,31612
-10,-135,2012,2,"CHN",863,521586
-5,-135,2012,2,"CHN",466,267974
5,-135,2012,2,"CHN",0,242090
10,-135,2012,2,"CHN",0,545865
-15,-130,2012,2,"CHN",48,48848
-10,-130,2012,2,"CHN",299,241298
-5,-130,2012,2,"CHN",56,40498
-15,-125,2012,2,"CHN",1,2711
-10,-125,2012,2,"CHN",20,17873
-15,-110,2012,2,"CHN",5,6537
-10,-110,2012,2,"CHN",50,62463
-20,-150,2013,2,"CHN",3,42900
-10,-150,2013,2,"CHN",251,444960
-5,-150,2013,2,"CHN",483,666400
0,-150,2013,2,"CHN",83,88400
5,-150,2013,2,"CHN",0,70000
-10,-145,2013,2,"CHN",99,68300
-5,-145,2013,2,"CHN",81,85000
5,-145,2013,2,"CHN",0,803600
10,-145,2013,2,"CHN",0,140000
-5,-140,2013,2,"CHN",67,32300
5,-140,2013,2,"CHN",0,148400
10,-140,2013,2,"CHN",0,235200
-20,-135,2013,2,"CHN",150,479800
-15,-135,2013,2,"CHN",25,425600
-10,-135,2013,2,"CHN",1082,893770
-5,-135,2013,2,"CHN",97,153000
10,-135,2013,2,"CHN",0,70000
-20,-130,2013,2,"CHN",105,416400
-15,-130,2013,2,"CHN",4,83200
-20,-125,2013,2,"CHN",8,41400
-20,-120,2013,2,"CHN",11,92400
-20,-115,2013,2,"CHN",103,210600
-20,-110,2013,2,"CHN",67,441000
-15,-110,2013,2,"CHN",79,69000
